ADTN,ADTRAN Inc,20180117,BRIEF-ADTRAN Q4 LOSS PER SHARE $0.23 ,* ADTRAN  INC. REPORTS EARNINGS FOR THE FOURTH QUARTER 2017 AND DECLARES QUARTERLY CASH DIVIDEND,topStory
MT,ArcelorMittal,20180117,UPDATE 2-ArcelorMittal-Votorantim tie-up will need more asset sales -report ,SAO PAULO  Jan 17 Brazil's antitrust watchdog Cade will press steelmakers ArcelorMittal SA and Votorantim Siderurgia SA for more asset sales before approving their merger  newspaper Valor Economico reported on Wednesday  citing unidentified sources.,normal
MT,ArcelorMittal,20180117,ArcelorMittal-Votorantim tie-up will require more asset sales -report ,SAO PAULO  Jan 17 Brazil's antitrust watchdog Cade will press steelmakers ArcelorMittal SA and Votorantim Siderurgia SA for more asset sales before approving their merger  newspaper Valor Economico reported on Wednesday  citing unidentified sources.,normal
AGX,Argan Inc,20180117,BRIEF-Argan FY Recurring Net Result 49 Million Euros  Up 21 Pct‍​ ,* 2017 RENTING REVENUE EUR 76 MILLION  UP 13 PERCENT YEAR ON YEAR,topStory
AXS,Axis Capital Holdings Limited,20180117,BRIEF-Axis Capital Provides An Initial Assessment Of The Impact Of U.S. Tax Reform ,* AXIS CAPITAL PROVIDES ESTIMATED NET FINANCIAL IMPACT OF FOURTH QUARTER 2017 CATASTROPHE LOSSES AND PROVIDES AN INITIAL ASSESSMENT OF THE IMPACT OF U.S. TAX REFORM,topStory
BAC,Bank of America Corporation,20180117,BRIEF-Bank Of America Reports Q4 2017 Shr $0.20 ,* BANK OF AMERICA REPORTS Q4-17 NET INCOME OF $2.4 BILLION  EPS $0.20,topStory
BAC,Bank of America Corporation,20180117,Bank of America profit slumps on $2.9 bln tax charge ,Jan 17 Bank of America Corp's fourth-quarter profit nearly halved as it booked a $2.9 billion charge stemming from the new federal tax law.,normal
BMO,Bank Of Montreal,20180117,BRIEF-BMO Bank Of Montreal Increases CDN$ Prime Lending Rate To 3.45 Per Cent ,* BMO BANK OF MONTREAL INCREASES CDN$ PRIME LENDING RATE TO 3.45 PER CENT,topStory
BNS,Bank of Nova Scotia (The),20180117,BRIEF-Scotiabank Increases Prime Lending Rate ,* SCOTIABANK - INCREASING CANADIAN DOLLAR PRIME LENDING RATE FROM 3.20 PER CENT TO 3.45 PER CENT  EFFECTIVE JAN 18  2018​ Source text for Eikon: Further company coverage:,topStory
BCS,Barclays PLC,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
BCS,Barclays PLC,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
BCS,Barclays PLC,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
BCS,Barclays PLC,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
BCS,Barclays PLC,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
BCS,Barclays PLC,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
BCS,Barclays PLC,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
BHP,BHP Billiton Limited,20180117,BHP second-quarter iron ore output up 3 percent  maintains forecast ,Global miner BHP on Thursday reported a 3 percent rise in second-quarter iron ore production year over year and said it expects to meet its full-year target as prices for the steelmaking ingredient outperform forecasts.,topStory
BHP,BHP Billiton Limited,20180117,UPDATE 1-BHP second-quarter iron ore output up 3 pct  maintains forecast ,Jan 18 Global miner BHP on Thursday reported a 3 percent rise in second-quarter iron ore production year over year and said it expects to meet its full-year target as prices for the steelmaking ingredient outperform forecasts.,normal
BBL,BHP Billiton plc,20180117,Output at Chile's Escondida copper mine falls 7.8 pct in 2017 ,SANTIAGO  Jan 17 Output at BHP Billiton PLC's Escondida mine in Chile  the largest copper mine in the world  fell 7.8 percent in 2017 compared to the prior year due to a prolonged strike  the company said in a statement on Wednesday.,topStory
BBL,BHP Billiton plc,20180117,UPDATE 2-Vale could be "natural" Samarco owner  in talks with BHP -director ,SAO PAULO  Jan 17 Brazil's Vale is in talks with Anglo American BHP Billiton Plc on options for their joint venture Samarco  and it may be easier for Vale to resolve that miner's problems as sole owner  a Vale director said on Wednesday.,normal
BBL,BHP Billiton plc,20180117,Vale could be a 'natural' owner for Samarco; in talks with BHP -director ,SAO PAULO  Jan 17 Miner Vale SA is in talks with BHP Billiton Plc on options for their Brazilian joint venture Samarco  and Vale could be a 'natural' owner of the project  a director of the Brazilian mining company said on Wednesday.,normal
BA,Boeing Company (The),20180117,Boeing to make aircraft seats with car supplier Adient to cut delays ,Boeing  is moving into making aircraft seats to try to reduce costly delays to deliveries by plane manufacturers  forming a joint venture with car seating leader Adient . | Video ,topStory
BA,Boeing Company (The),20180117,Kazakhstan to purchase Boeing planes  build new GE locomotives ,WASHINGTON Kazakhstan President Nursultan Nazarbayev said on Tuesday the country has reached agreements with several U.S. companies worth $7.5 billion  including contracts to supply passenger planes and locomotives to the Central Asian country.,normal
BA,Boeing Company (The),20180117,CORRECTED (OFFICIAL)-Kazakhstan to purchase Boeing planes  build new GE locomotives ,WASHINGTON  Jan 16 Kazakhstan President Nursultan Nazarbayev said on Tuesday the country has reached agreements with several U.S. companies worth $7.5 billion  including contracts to supply passenger planes and locomotives to the Central Asian country.,normal
BA,Boeing Company (The),20180117,UPDATE 2-Boeing to make aircraft seats with car supplier Adient to cut delays ,Jan 17 Boeing is moving into making aircraft seats to try to reduce costly delays to deliveries by plane manufacturers  forming a joint venture with car seating leader Adient.,normal
BAH,Booz Allen Hamilton Holding Corporation,20180117,BRIEF-Booz Allen Awarded a 5-Yr  $165 Mln Contract to Support USCYBERCOM ,* THE GENERAL SERVICES ADMINISTRATION AWARDS BOOZ ALLEN A 5 YEAR  $165M CONTRACT TO SUPPORT USCYBERCOM,topStory
BP,BP plc,20180117,Mexico tops BP retail growth plans in coming years ,NEW YORK BP is expanding its retail presence with plans to open 3 000 branded retail stations globally in the next five years  half in Mexico  as that market becomes increasingly open to international business.,topStory
BP,BP plc,20180117,Mexico tops BP retail growth plans in coming years ,NEW YORK  Jan 17 BP is expanding its retail presence with plans to open 3 000 branded retail stations globally in the next five years  half in Mexico  as that market becomes increasingly open to international business.,normal
CAJ,Canon Inc,20180117,BRIEF-R&I affirms Canon's rating at "AA+" and says stable outlook-R&I ,* Rating and Investment Information  Inc. (R&I) affirmed the company's rating at "AA+"-R&I,topStory
CMD,Cantel Medical Corp,20180117,BRIEF-Cantel Medical Corp Chairman Charles Diker Reports Sale Of 10 000 Shares ,* CANTEL MEDICAL CORP CHAIRMAN CHARLES DIKER REPORTS OPEN MARKET SALE OF 10 000 SHARES OF CO'S COMMON STOCK ON JAN 16 AT $110.96 PER SHARE - SEC FILING Source text : ( http://bit.ly/2Bbo21u ) Further company coverage:,topStory
CBS,CBS Corporation,20180117,UPDATE 1-Shari Redstone explores adding new CBS directors -WSJ ,Jan 17 Shari Redstone  a controlling shareholder of CBS Corp  has discussed adding new directors to the CBS board as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported on Wednesday.,topStory
CBS,CBS Corporation,20180117,REFILE-Shari Redstone explores adding new CBS directors - WSJ ,Jan 17 Shari Redstone has discussed adding new directors to the board of CBS Corp  as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported Wednesday.,normal
CHA,China Telecom Corp Ltd,20180117,Philippine lawmakers worry China Telecom may be a 'Trojan horse' ,MANILA Opposition members of the Philippine Congress raised concern on Wednesday that China Telecom Corp Ltd  which may enter the Philippine industry  could be a "Trojan horse" aimed at giving China access to state secrets.,topStory
CHA,China Telecom Corp Ltd,20180117,Philippine lawmakers worry China Telecom may be a 'Trojan horse' ,MANILA  Jan 17 Opposition members of the Philippine Congress raised concern on Wednesday that China Telecom Corp Ltd  which may enter the Philippine industry  could be a "Trojan horse" aimed at giving China access to state secrets.,normal
CMS,CMS Energy Corporation,20180117,BRIEF-CMS Announces Additional Enrollment Periods To Help People Impacted By Hurricanes In Puerto Rico  U.S. Virgin Islands ,* CMS ANNOUNCES ADDITIONAL SPECIAL ENROLLMENT PERIODS TO HELP INDIVIDUALS IMPACTED BY HURRICANES IN PUERTO RICO AND THE U.S. VIRGIN ISLANDS,topStory
CBD,Companhia Brasileira de Distribuicao,20180117,French retailer Casino keeps 2017 profit goals after Q4 sales ,PARIS  Jan 17 French supermarket retailer Casino said it would  deliver on its group profit growth forecasts for 2017 despite posting slightly softer fourth quarter sales amid stiff price competition in its core French market.,normal
STZ,Constellation Brands Inc,20180117,Major U.S. railroads warn Trump against derailing NAFTA ,LOMBARD  Ill.  Jan 17 Major U.S. railroads on Wednesday warned President Donald Trump of the potential financial and political consequences of scrapping the North American Free Trade Agreement and urged U.S.  Mexican  and Canadian officials to find ways to modernize the accord.,normal
DAN,Dana Incorporated,20180117,BRIEF-Dana Inc Sees FY 2018 Sales $7.5 Billion To $7.7 Billion ,* ORPORATED ANNOUNCES STRONG PRELIMINARY 2017 FINANCIAL RESULTS AND GUIDANCE FOR 2018  INCREASED OUTLOOK FOR 2019  $800 MILLION OF SALES BACKLOG  AND INCREASE TO QUARTERLY DIVIDEND,topStory
DB,Deutsche Bank AG,20180117,UPDATE 1-Deutsche Bank to move fewer London jobs than expected due to Brexit ,FRANKFURT  Jan 17 Deutsche Bank expects to move fewer staff than some senior officials had expected from London to the continent following Britain's departure from the European Union.,topStory
DB,Deutsche Bank AG,20180117,Deutsche Bank to move fewer London jobs than expected on Brexit ,FRANKFURT  Jan 17 Deutsche Bank expects far fewer staff than some had expected to move from London to the continent following Britain's departure from the European Union.,normal
ECC           ,Eagle Point Credit Company Inc,20180117,BRIEF-Eagle Point Credit Co Commences Offering Of 1.75 Mln Shares Of Common Stock​ ,* EAGLE POINT CREDIT COMPANY INC. ANNOUNCES OFFERING OF COMMON STOCK,topStory
ECCA,Eagle Point Credit Company Inc,20180117,BRIEF-Eagle Point Credit Co Commences Offering Of 1.75 Mln Shares Of Common Stock​ ,* EAGLE POINT CREDIT COMPANY INC. ANNOUNCES OFFERING OF COMMON STOCK,topStory
ECCB,Eagle Point Credit Company Inc,20180117,BRIEF-Eagle Point Credit Co Commences Offering Of 1.75 Mln Shares Of Common Stock​ ,* EAGLE POINT CREDIT COMPANY INC. ANNOUNCES OFFERING OF COMMON STOCK,topStory
ECCY,Eagle Point Credit Company Inc,20180117,BRIEF-Eagle Point Credit Co Commences Offering Of 1.75 Mln Shares Of Common Stock​ ,* EAGLE POINT CREDIT COMPANY INC. ANNOUNCES OFFERING OF COMMON STOCK,topStory
ECCZ,Eagle Point Credit Company Inc,20180117,BRIEF-Eagle Point Credit Co Commences Offering Of 1.75 Mln Shares Of Common Stock​ ,* EAGLE POINT CREDIT COMPANY INC. ANNOUNCES OFFERING OF COMMON STOCK,topStory
ETR,Entergy Corporation,20180117,WRAPUP 1-U.S. Gulf Coast refineries restart after unusual cold snap ,Jan 17 Several major U.S. Gulf Coast refineries were restarting operations on Wednesday as temperatures warmed following record lows across the region overnight  freezing instrumentation and snapping power lines  according to refining sources.,normal
EROS,Eros International PLC,20180117,BRIEF-Eros Now Announces Renewal Of Platform Integration Deal With Reliance Jio ,* EROS NOW ANNOUNCES RENEWAL OF PLATFORM INTEGRATION DEAL WITH RELIANCE JIO,topStory
XOM,Exxon Mobil Corporation,20180117,Appeals court pulls plug on Exxon’s lawsuit against California power co ,A federal appeals court has declined to revive a lawsuit by ExxonMobil accusing Southern California Edison of negligence and breach of contract for failing to provide reliable power to Exxon’s Torrance refinery  one of the most productive in the world.,topStory
XOM,Exxon Mobil Corporation,20180117,Mexico tops BP retail growth plans in coming years ,NEW YORK  Jan 17 BP is expanding its retail presence with plans to open 3 000 branded retail stations globally in the next five years  half in Mexico  as that market becomes increasingly open to international business.,normal
F,Ford Motor Company,20180117,Ford stock takes a dive as investors sour on 2018 profit outlook ,Shares in Ford Motor Co  took a steep dive on Wednesday as investors soured on a disappointing profit outlook for 2018 and statements that the No. 2 U.S. automaker's turnaround plans will take years to bear fruit.,topStory
F,Ford Motor Company,20180117,U.S. carmakers have a remedy for slower sales: pickups and more pickups ,DETROIT  Jan 17 Overall U.S. new vehicle sales could fall for the second year in a row in 2018  but Detroit's automakers are betting they can sell more high-margin pickup trucks and sport utilities to prop up profits.,normal
F,Ford Motor Company,20180117,UPDATE 1-Ford stock takes a dive as investors sour on 2018 profit outlook ,Jan 17 Shares in Ford Motor Co took a steep dive on Wednesday as investors soured on a disappointing profit outlook for 2018 and statements that the No. 2 U.S. automaker's turnaround plans will take years to bear fruit.,normal
F,Ford Motor Company,20180117,Ford skids after disappointing outlook ,Jan 17 Shares of Ford Motor Co fell 3 percent in premarket trading on Wednesday following a disappointing outlook  underscoring that turnaround plans would take years to bear fruit.,normal
F,Ford Motor Company,20180117,Ford gives disappointing outlook  says turnaround to take years ,DETROIT Ford Motor Co  on Tuesday estimated financial results for 2017 and 2018 that fell short of investor expectations  in a downbeat forecast that contrasted with a more positive outlook from rival automaker General Motors Co .,normal
F,Ford Motor Company,20180117,UPDATE 4-Ford gives disappointing outlook  says turnaround to take years ,* Extra dividend of $500 mln to be paid for 1st quarter (Adds comments on cost cutting and on South America.),normal
FSM,Fortuna Silver Mines Inc,20180117,BRIEF-Fortuna Reports 2017 Production Of 11.9 Million Silver Equivalent Ounces And Issues Guidance For 2018 ,* FORTUNA REPORTS 2017 PRODUCTION OF 11.9 MILLION SILVER EQUIVALENT OUNCES AND ISSUES GUIDANCE FOR 2018,topStory
BEN,Franklin Resources Inc,20180117,BRIEF-Franklin Templeton Investments Announces Agreement To Acquire Edinburgh Partners ,* FRANKLIN TEMPLETON INVESTMENTS ANNOUNCES AGREEMENT TO ACQUIRE EDINBURGH PARTNERS,topStory
GEH,General Electric Capital Corporation,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Shares of General Electric Co  continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,topStory
GEH,General Electric Capital Corporation,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Jan 17 Shares of General Electric Co continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,normal
GEH,General Electric Capital Corporation,20180117,BRIEF-Xiangxue Pharmaceutical Signs Letter Of Intent With General Electric's Shanghai Affiliate ,* SAYS IT SIGNS LETTER OF INTENT WITH GENERAL ELECTRIC'S SHANGHAI AFFILIATE ON MEDICAL-RELATED COOPERATION Source text in Chinese: http://bit.ly/2mEzBt4 Further company coverage: (Reporting by Hong Kong newsroom),normal
GEH,General Electric Capital Corporation,20180117,GE appoints new CEO for Europe ,Industrial conglomerate General Electric  has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEH,General Electric Capital Corporation,20180117,GE appoints new CEO for Europe ,Jan 17 Industrial conglomerate General Electric has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEH,General Electric Capital Corporation,20180117,BRIEF-GE announces appointment of Peter Stracar as CEO of European region ,* GE SAYS APPOINTMENT OF PETER STRACAR AS PRESIDENT & CEO OF GE’S EUROPEAN REGION,normal
GEK,General Electric Capital Corporation,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Shares of General Electric Co  continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,topStory
GEK,General Electric Capital Corporation,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Jan 17 Shares of General Electric Co continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,normal
GEK,General Electric Capital Corporation,20180117,BRIEF-Xiangxue Pharmaceutical Signs Letter Of Intent With General Electric's Shanghai Affiliate ,* SAYS IT SIGNS LETTER OF INTENT WITH GENERAL ELECTRIC'S SHANGHAI AFFILIATE ON MEDICAL-RELATED COOPERATION Source text in Chinese: http://bit.ly/2mEzBt4 Further company coverage: (Reporting by Hong Kong newsroom),normal
GEK,General Electric Capital Corporation,20180117,GE appoints new CEO for Europe ,Industrial conglomerate General Electric  has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEK,General Electric Capital Corporation,20180117,GE appoints new CEO for Europe ,Jan 17 Industrial conglomerate General Electric has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEK,General Electric Capital Corporation,20180117,BRIEF-GE announces appointment of Peter Stracar as CEO of European region ,* GE SAYS APPOINTMENT OF PETER STRACAR AS PRESIDENT & CEO OF GE’S EUROPEAN REGION,normal
GE,General Electric Company,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Shares of General Electric Co  continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,topStory
GE,General Electric Company,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Jan 17 Shares of General Electric Co continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,normal
GE,General Electric Company,20180117,BRIEF-Xiangxue Pharmaceutical Signs Letter Of Intent With General Electric's Shanghai Affiliate ,* SAYS IT SIGNS LETTER OF INTENT WITH GENERAL ELECTRIC'S SHANGHAI AFFILIATE ON MEDICAL-RELATED COOPERATION Source text in Chinese: http://bit.ly/2mEzBt4 Further company coverage: (Reporting by Hong Kong newsroom),normal
GE,General Electric Company,20180117,GE appoints new CEO for Europe ,Industrial conglomerate General Electric  has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GE,General Electric Company,20180117,GE appoints new CEO for Europe ,Jan 17 Industrial conglomerate General Electric has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GE,General Electric Company,20180117,BRIEF-GE announces appointment of Peter Stracar as CEO of European region ,* GE SAYS APPOINTMENT OF PETER STRACAR AS PRESIDENT & CEO OF GE’S EUROPEAN REGION,normal
GEB,General Electric Company,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Shares of General Electric Co  continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,topStory
GEB,General Electric Company,20180117,GE's 2018 gains wiped out as worries about turnaround plan persist ,Jan 17 Shares of General Electric Co continued its slide on Wednesday and wiped out all its gains in 2018  a day after the U.S. industrial conglomerate announced more than $11 billion in charges and hinted about a potential breakup.,normal
GEB,General Electric Company,20180117,BRIEF-Xiangxue Pharmaceutical Signs Letter Of Intent With General Electric's Shanghai Affiliate ,* SAYS IT SIGNS LETTER OF INTENT WITH GENERAL ELECTRIC'S SHANGHAI AFFILIATE ON MEDICAL-RELATED COOPERATION Source text in Chinese: http://bit.ly/2mEzBt4 Further company coverage: (Reporting by Hong Kong newsroom),normal
GEB,General Electric Company,20180117,GE appoints new CEO for Europe ,Industrial conglomerate General Electric  has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEB,General Electric Company,20180117,GE appoints new CEO for Europe ,Jan 17 Industrial conglomerate General Electric has appointed Peter Stracar chief executive and president of its European region  the company said in a statement.,normal
GEB,General Electric Company,20180117,BRIEF-GE announces appointment of Peter Stracar as CEO of European region ,* GE SAYS APPOINTMENT OF PETER STRACAR AS PRESIDENT & CEO OF GE’S EUROPEAN REGION,normal
GM,General Motors Company,20180117,Big portion of future GM electric vehicles for China market -exec ,DETROIT  Jan 17 General Motors Co's China unit will sell a "substantial portion" of the automaker's future electric vehicles  GM China President Matt Tsien said on Wednesday.,topStory
GM,General Motors Company,20180117,Ford stock takes a dive as investors sour on 2018 profit outlook ,Shares in Ford Motor Co  took a steep dive on Wednesday as investors soured on a disappointing profit outlook for 2018 and statements that the No. 2 U.S. automaker's turnaround plans will take years to bear fruit.,normal
GM,General Motors Company,20180117,UPDATE 1-Ford stock takes a dive as investors sour on 2018 profit outlook ,Jan 17 Shares in Ford Motor Co took a steep dive on Wednesday as investors soured on a disappointing profit outlook for 2018 and statements that the No. 2 U.S. automaker's turnaround plans will take years to bear fruit.,normal
GM,General Motors Company,20180117,Exclusive: GM  DHL use a Chinese plant to lead manufacturing change ,LIUZHOU  China   Inside General Motors Co's vehicle assembly plant in this southern China city  many workers wear the red-and-yellow uniforms of DHL  the logistics company.,normal
GCO,Genesco Inc,20180117,BRIEF-Genesco Says Mimi Eckel Vaughn To Be Named Coo ,* GENESCO INC - ‍COMPANY HAS LAUNCHED A SEARCH FOR A NEW CHIEF FINANCIAL OFFICER​ Source text for Eikon: Further company coverage:,topStory
GWR,Genesee & Wyoming Inc,20180117,BRIEF-Genesee & Wyoming - Based On Preliminary Calculations  Sees Financial Results For 2017 Including Non-Cash Reduction In Income Tax Expense Of Around $400 Million ,* GENESEE & WYOMING - BASED ON PRELIMINARY CALCULATIONS  SEES FINANCIAL RESULTS FOR 2017 INCLUDING NON-CASH REDUCTION IN INCOME TAX EXPENSE OF AROUND $400 MILLION,topStory
GPRK,Geopark Ltd,20180117,BRIEF-GeoPark Announced Successful Drilling  Testing Of Uaken 1 Well In Chile ,* GEOPARK LTD - ANNOUNCED SUCCESSFUL DRILLING AND TESTING OF UAKEN 1 EXPLORATION WELL IN FELL BLOCK IN CHILE Source text for Eikon: Further company coverage:,topStory
GS,Goldman Sachs Group Inc (The),20180117,Goldman investors rattled by latest plunge in bond trading ,Goldman Sachs Group Inc on Wednesday reported a sharp drop in trading revenue that renewed questions about its ability to revive a moribund profit driver or find business to replace it  sending shares down 3 percent. | Video ,topStory
GS,Goldman Sachs Group Inc (The),20180117,UPDATE 3-Goldman investors rattled by latest plunge in bond trading ,Jan 17 Goldman Sachs Group Inc on Wednesday reported a sharp drop in trading revenue that renewed questions about its ability to revive a moribund profit driver or find business to replace it  sending shares down 3 percent.,normal
GS,Goldman Sachs Group Inc (The),20180117,BRIEF-Goldman Sachs Q4 2017 Adj Shr $5.68 ,* GOLDMAN SACHS - FOURTH QUARTER LOSS PER COMMON SHARE WAS $5.51,normal
GS,Goldman Sachs Group Inc (The),20180117,Goldman Sachs swings to loss on tax charge ,Jan 17 Goldman Sachs Inc on Wednesday reported a quarterly loss  hit by a one-time charge of $4.40 billion from the sweeping tax code changes enacted by President Donald Trump.,normal
GS,Goldman Sachs Group Inc (The),20180117,Carlyle considering IPO to exit Turkey's Penti: sources ,ISTANBUL U.S. private equity firm Carlyle Group  is considering an initial public offering (IPO) of its minority holding in Turkish lingerie and swimsuit retailer Penti  three people familiar with the matter told Reuters.,normal
HRI,Herc Holdings Inc,20180117,BRIEF-Hertz Global Holdings Announces Pricing Of Private Offering ,* HERTZ GLOBAL HOLDINGS ANNOUNCES PRICING OF PRIVATE OFFERING OF $1.0 BILLION MEDIUM TERM RENTAL CAR ASSET BACKED NOTES Source text for Eikon: Further company coverage:,topStory
HPQ,HP Inc,20180117,BRIEF-HP announces commercial availability of its Multi Jet Fusion 3D printing solution in India​ ,* HP INC ANNOUNCED COMMERCIAL AVAILABILITY OF ITS MULTI JET FUSION 3D PRINTING SOLUTION IN INDIA​ Source text for Eikon: Further company coverage:,topStory
HSBC,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,LONDON The banks that will advise and execute Saudi Aramco's stock market listing are expected to share a tiny proportion of the $100 billion Riyadh hopes to raise in its initial public offering  according to banking sources and industry insiders.,normal
HSBC,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,* Bankers jostling for mandates for league table credit  prestige,normal
HSEA,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,LONDON The banks that will advise and execute Saudi Aramco's stock market listing are expected to share a tiny proportion of the $100 billion Riyadh hopes to raise in its initial public offering  according to banking sources and industry insiders.,normal
HSEA,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,* Bankers jostling for mandates for league table credit  prestige,normal
HSEB,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,LONDON The banks that will advise and execute Saudi Aramco's stock market listing are expected to share a tiny proportion of the $100 billion Riyadh hopes to raise in its initial public offering  according to banking sources and industry insiders.,normal
HSEB,HSBC Holdings plc,20180117,Banks expected to share tiny proportion of mammoth Saudi Aramco IPO ,* Bankers jostling for mandates for league table credit  prestige,normal
HBM,Hudbay Minerals Inc,20180117,BRIEF-Hudbay Sees 2018 Total Capex Of $245 Million ,* HUDBAY ANNOUNCES 2018 PRODUCTION AND COST GUIDANCE AND NEW COLLECTIVE BARGAINING AGREEMENTS IN PERU AND MANITOBA,topStory
H,Hyatt Hotels Corporation,20180117,BRIEF-Hyatt Hotels Enters Amendment To Second Amended And Restated Credit Agreement ,* HYATT HOTELS SAYS ON JAN 10  CO ENTERED INTO A FIRST AMENDMENT TO SECOND AMENDED AND RESTATED CREDIT AGREEMENT - SEC FILING,topStory
IBM,International Business Machines Corporation,20180117,US STOCKS SNAPSHOT-Wall St opens higher as tech stocks gain ,Jan 17 Wall Street's main indexes opened higher on Wednesday  led by gains in technology stocks including Microsoft and IBM.,topStory
IBM,International Business Machines Corporation,20180117,IBM shares rise after Barclays double upgrade ,Shares in International Business Machines rose nearly 2 percent on Wednesday  helped by a double-notch upgrade for the company from Barclays ahead of fourth-quarter results on Thursday.,normal
XON,Intrexon Corporation,20180117,BRIEF-Intrexon Prices Public Offering Of Common Stock ,* SAYS PUBLIC OFFERING OF 6 MILLION SHARES PRICED AT $12.50PER SHARE Source text for Eikon: Further company coverage:,topStory
JBL,Jabil Inc,20180117,BRIEF-Jabil Issues $500 Mln Aggregate Principal Amount Of Co's 3.95% Senior Notes Due 2028 ,* JABIL SAYS ISSUED $500 MILLION AGGREGATE PRINCIPAL AMOUNT OF CO'S 3.950% SENIOR NOTES DUE 2028 - SEC FILING Source text: (http://bit.ly/2mIgs9D) Further company coverage:,topStory
JEC,Jacobs Engineering Group Inc,20180117,BRIEF-Jacobs Secures Engineering Services Agreement With Carcross/Tagish Energy Corp ,* JACOBS SECURES ENGINEERING SERVICES AGREEMENT WITH CARCROSS/TAGISH ENERGY CORPORATION,topStory
JNJ,Johnson & Johnson,20180117,Exclusive: J&J attracts Chinese interest for diabetes business in potential $3-4 billion deal - sources ,HONG KONG Chinese bidders are circling a diabetes care business owned by the world's largest healthcare company Johnson & Johnson in a deal that could fetch up to $4 billion  five people with direct knowledge told Reuters.,topStory
KMI,Kinder Morgan Inc,20180117,BRIEF-Kinder Morgan Qtrly Adjusted Earnings Per Common Share $0.21‍​ ,* KINDER MORGAN DECLARES DIVIDEND OF $0.125 FOR FOURTH QUARTER OF 2017,topStory
